IPT,Resource Name,Link,Logo,Organization,Type,Subtype,Events,Measurements,Occurrences,LastModified,LastPublication,NextPublication,Visibility,Author,Error
reflora,"P herbarium - Muséum national d’histoire naturelle, Paris - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA",http://ipt.jbrj.gov.br/reflora/resource?r=p_reflora,http://ipt.jbrj.gov.br/reflora/logo.do?r=p_reflora,Not registered,Occurrence,Specimen,0,0,242607,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:24 +0000 UTC,Public,--,
reflora,S herbarium - Naturhistoriska Riksmuseet - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=s_reflora,http://ipt.jbrj.gov.br/reflora/logo.do?r=s_reflora,Not registered,Occurrence,Specimen,0,0,11623,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:24 +0000 UTC,Public,--,
reflora,SOF herbarium - Swiss Orchid Foundation - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=sof,http://ipt.jbrj.gov.br/reflora/logo.do?r=sof,Not registered,Occurrence,Specimen,0,0,562,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:24 +0000 UTC,Public,--,
reflora,SPF herbarium - Universidade de são Paulo - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=spf_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=spf_herbarium,Not registered,Occurrence,Specimen,0,0,69704,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:44 +0000 UTC,Public,--,
reflora,UB herbarium - Universidade de Brasília - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=ubh,http://ipt.jbrj.gov.br/reflora/logo.do?r=ubh,Not registered,Occurrence,Specimen,0,0,24579,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:44 +0000 UTC,Public,--,
reflora,UFRN herbarium - Universidade Federal do Rio Grande do Norte - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=ufrn_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=ufrn_herbarium,Not registered,Occurrence,Specimen,0,0,20553,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:04 +0000 UTC,Public,--,
reflora,UPCB herbarium - Universidade Federal de Paraná - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=upcb_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=upcb_herbarium,Not registered,Occurrence,Specimen,0,0,1376,2017-11-15 00:00:00 +0000 UTC,2017-08-10 00:00:00 +0000 UTC,2017-08-17 22:04:14 +0000 UTC,Public,--,
reflora,US herbarium - Smithsonian Institute - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=us_reflora,http://ipt.jbrj.gov.br/reflora/logo.do?r=us_reflora,Not registered,Occurrence,Specimen,0,0,128562,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:34 +0000 UTC,Public,--,
reflora,VIES herbarium - Universidade Federal do Espírito Santo - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=vies_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=vies_herbarium,Not registered,Occurrence,Observation,0,0,25370,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:12 +0000 UTC,Public,--,
reflora,W herbarium - Naturhistorisches Museum Wien - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=w_reflora,http://ipt.jbrj.gov.br/reflora/logo.do?r=w_reflora,Not registered,Occurrence,Specimen,0,0,40246,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:16:52 +0000 UTC,Public,--,
sibbr,Coleção Acarológica do Instituto Butantan (IBSP),https://ipt.sibbr.gov.br/sibbr/resource?r=acarosibsp,,Not registered,Occurrence,Specimen,0,0,3547,2017-11-28 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,,Public,--,
sibbr,"Environmental monitoring of ants (Hymenoptera: Formicidae) in the influence areas of Santo Antônio Hydroelectric Power-Plant in Rondônia, Brazil.",https://ipt.sibbr.gov.br/sibbr/resource?r=ant_monitoring_in_santo_antonio_hydroelectric_power_plant_rondonia,,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Sampling event,--,253,0,9165,2017-09-18 00:00:00 +0000 UTC,2017-09-18 00:00:00 +0000 UTC,,Public,--,
sibbr,Coleção Zoológica de Invertebrados (via úmida) / Aracnídeos,https://ipt.sibbr.gov.br/sibbr/resource?r=aracnideos,,Not registered,Occurrence,Specimen,0,0,918,2017-11-18 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,,Public,--,
sibbr,"Fish biodiversity of the Vitória-Trindade Seamount Chain, Southwestern Atlantic: an updated database",https://ipt.sibbr.gov.br/sibbr/resource?r=bamba_fish_seamount,http://ipt.sibbr.gov.br/sibbr/logo.do?r=bamba_fish_seamount,Brazilian Marine Biodiversity Database,Occurrence,Observation,0,0,531,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
sibbr,"Baseline Assessment of Mesophotic Reefs of the Vitória-Trindade Seamount Chain Based on Water Quality, Microbial Diversity, Benthic Cover and Fish Biomass Data - Water Metagenomics",https://ipt.sibbr.gov.br/sibbr/resource?r=bsmwm,,Not registered,Sampling event,--,10,292644,9582,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
sibbr,Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Coleoptera,https://ipt.sibbr.gov.br/sibbr/resource?r=coleoptera,,Not registered,Occurrence,Specimen,0,0,576,2017-11-28 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,,Public,--,
sibbr,"An Online Database of the Immatures of Coleoptera (Arthopoda, Insecta) Described from Brazil",https://ipt.sibbr.gov.br/sibbr/resource?r=coleoptera_immature_of_brazil,,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Occurrence,Specimen,0,0,750,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
sibbr,Tree species composition in different habitats of savanna used by indigenous in the Northern Brazilian Amazonia,https://ipt.sibbr.gov.br/sibbr/resource?r=darora_floristic_rr,http://ipt.sibbr.gov.br/sibbr/logo.do?r=darora_floristic_rr,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Occurrence,Observation,0,0,1026,2017-08-04 00:00:00 +0000 UTC,2017-08-04 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Embrapa Pecuária Sul - Herbário CNPO,https://ipt.sibbr.gov.br/sibbr/resource?r=embrapacppsul_herbariocnpo,,Not registered,Occurrence,--,0,0,113,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Herbário Delta  Do ParnaÍba (HDELTA) - UFPI,https://ipt.sibbr.gov.br/sibbr/resource?r=hdelta_28,,Not registered,Occurrence,--,0,0,4117,2017-08-09 00:00:00 +0000 UTC,2017-08-09 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção Helmintológica do Instituto Oswaldo Cruz,https://ipt.sibbr.gov.br/sibbr/resource?r=helminthos,,Not registered,Occurrence,Specimen,0,0,586,2017-11-21 00:00:00 +0000 UTC,2017-11-21 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Herpetologia do Museu de Ciências Naturais da Universidade do Vale do Taquari - Univates (ZHUMCN-UNIVATES),https://ipt.sibbr.gov.br/sibbr/resource?r=herpetologia_univates,http://ipt.sibbr.gov.br/sibbr/logo.do?r=herpetologia_univates,Universidade do Vale do Taquari - UNIVATES,Occurrence,Specimen,0,0,230,2017-09-06 00:00:00 +0000 UTC,2017-09-06 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Projeto Abrace o Boto Cinza,https://ipt.sibbr.gov.br/sibbr/resource?r=ibc_projeto_abrace_o_boto_cinza,http://ipt.sibbr.gov.br/sibbr/logo.do?r=ibc_projeto_abrace_o_boto_cinza,Instituto Boto Cinza,Occurrence,Observation,0,0,16,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Vertebrados da Universidade Federal de Mato Grosso (UFMT) - Lissamphibia,https://ipt.sibbr.gov.br/sibbr/resource?r=lissamphibia,,Not registered,Occurrence,Specimen,0,0,18173,2017-11-21 00:00:00 +0000 UTC,2017-11-21 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Mamíferos da Universidade Federal de Mato Grosso (UFMT) - Mammalia (via seca),https://ipt.sibbr.gov.br/sibbr/resource?r=mammalia_via_seca,,Not registered,Occurrence,Specimen,0,0,1271,2017-11-18 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Mamíferos da Universidade Federal de Mato Grosso (UFMT) - Mammalia (via úmida),https://ipt.sibbr.gov.br/sibbr/resource?r=mammaliaumida,,Not registered,Occurrence,Specimen,0,0,1405,2017-11-18 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Moluscos do Instituto Oswaldo Cruz (CMIOC),https://ipt.sibbr.gov.br/sibbr/resource?r=molluscaioc,,Not registered,Occurrence,Specimen,0,0,0,2017-11-08 00:00:00 +0000 UTC,2017-11-08 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,"Baseline Assessment of Mesophotic Reefs of the Vitória-Trindade Seamount Chain Based on Water Quality, Microbial Diversity, Benthic Cover and Fish Biomass Data - Coral Metagenomics",https://ipt.sibbr.gov.br/sibbr/resource?r=nome,,Not registered,Sampling event,--,8,73908,4303,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção Zoológica de Vertebrados da Universidade Federal de Mato Grosso (UFMT) - Reptilia,https://ipt.sibbr.gov.br/sibbr/resource?r=reptiliaufmt,,Not registered,Occurrence,Specimen,0,0,12068,2017-11-08 00:00:00 +0000 UTC,2017-11-08 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Inventário florístico de 20 parcelas permanentes estabelecidas em áreas de savana do norte da Amazônia brasileira,https://ipt.sibbr.gov.br/sibbr/resource?r=savana_floristica,,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Occurrence,Observation,0,0,537,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Scarabaeoidea,https://ipt.sibbr.gov.br/sibbr/resource?r=scarabaeoidea,,Not registered,Occurrence,--,0,0,25541,2017-11-18 00:00:00 +0000 UTC,2017-11-18 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,SEAPI- Coleção SEMIA de Rizóbios,https://ipt.sibbr.gov.br/sibbr/resource?r=seapi_semia,,Not registered,Occurrence,Specimen,0,0,907,2017-11-16 00:00:00 +0000 UTC,2017-11-16 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,UEL - Coleção Ficológica da Universidade Estadual de Londrina (FUEL-Algae),https://ipt.sibbr.gov.br/sibbr/resource?r=uel_fuel_algae,https://ipt.sibbr.gov.br/sibbr/logo.do?r=uel_fuel_algae,Not registered,Occurrence,Specimen,0,0,7115,2017-10-19 00:00:00 +0000 UTC,2017-10-19 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,UEL - Coleção de Peixes - Museu de Zoologia da Universidade Estadual de Londrina,https://ipt.sibbr.gov.br/sibbr/resource?r=uel_mzuel_peixes,https://ipt.sibbr.gov.br/sibbr/logo.do?r=uel_mzuel_peixes,Not registered,Occurrence,--,0,0,19388,2017-10-17 00:00:00 +0000 UTC,2017-10-17 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção Zoológica Dr. Joachim Adis da Universidade do Estado do Pará (UEPA),https://ipt.sibbr.gov.br/sibbr/resource?r=uepa_34,,Not registered,Occurrence,--,0,0,5533,2017-10-18 00:00:00 +0000 UTC,2017-10-18 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,"Assessment of the current state of biodiversity data for butterflies and skippers (Lepidoptera: Papilionoidea and Hesperioidea) in the state of Mato Grosso, Brazil",https://ipt.sibbr.gov.br/sibbr/resource?r=ufpr_borboletasmt,http://ipt.sibbr.gov.br/sibbr/logo.do?r=ufpr_borboletasmt,Not registered,Occurrence,--,0,0,2837,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção de Ictiologia do Museu de Ciências Naturais da Universidade do Vale do Taquari - Univates (ZIUMCN-UNIVATES),https://ipt.sibbr.gov.br/sibbr/resource?r=univates_ictiologia,http://ipt.sibbr.gov.br/sibbr/logo.do?r=univates_ictiologia,Universidade do Vale do Taquari - UNIVATES,Occurrence,Specimen,0,0,896,2017-09-06 00:00:00 +0000 UTC,2017-09-06 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,UNIVATES - Coleção de Ornitologia do Museu de Ciências Naturais da Universidade do Vale do Taquari - Univates (ZOUMCN-UNIVATES),https://ipt.sibbr.gov.br/sibbr/resource?r=univates_ornitologia,http://ipt.sibbr.gov.br/sibbr/logo.do?r=herpetologia_univates,Universidade do Vale do Taquari - UNIVATES,Occurrence,--,0,0,80,2017-09-06 00:00:00 +0000 UTC,2017-09-06 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
sibbr,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Teste (ZUFMS-TES),https://ipt.sibbr.gov.br/sibbr/resource?r=zufms_cru,https://ipt.sibbr.gov.br/sibbr/logo.do?r=zufms_cru,Not registered,Occurrence,Specimen,0,0,1,2017-09-19 00:00:00 +0000 UTC,2017-09-19 00:00:00 +0000 UTC,2018-08-04 11:45:15 +0000 UTC,Public,--,
mnrj,"Arachnida,_ordens_menores_do_Museu_Nacional_(MNRJ_ARAC_MINOR)",https://ipt.sibbr.gov.br/mnrj/resource?r=arachnida_ordens_menores_do_museu_nacional,,Not registered,Occurrence,Specimen,0,0,1576,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Ascidiacea do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=ascidiacea_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,52,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Brachiopoda do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=brachiopoda_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,46,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Bryozoa do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=bryozoa_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,1165,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Entomologia do Museu Nacional / UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=entomologica_1,http://ipt.sibbr.gov.br/mnrj/logo.do?r=colentomo,Museu Nacional / UFRJ,Occurrence,--,0,0,73090,2017-10-17 00:00:00 +0000 UTC,2017-10-16 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Mamíferos do Museu Nacional / UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=mammnufrj,,Not registered,Occurrence,Specimen,0,0,9830,2017-07-28 00:00:00 +0000 UTC,2017-02-09 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Echinodermata do Museu Nacional - MNRJ-ECHINO,https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj-echino,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,3606,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Anfíbios do Museu Nacional (MNRJ),https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_amphibia,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_amphibia,Not registered,Occurrence,Specimen,0,0,50566,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Arachnida e Myriapoda Museu Nacional (MNRJ ARAC),https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_arachnidakury,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_arachnidakury,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,20099,2017-07-28 00:00:00 +0000 UTC,2016-06-01 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Crustacea do Museu Nacional (MNRJ - CARCINO),https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_carcinologia,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_carcinologia,Not registered,Occurrence,Specimen,0,0,24016,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Coleção de Cnidaria do Museu Nacional (MNRJ),https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_cnidaria,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_cnidaria,Not registered,Occurrence,Specimen,0,0,7679,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
mnrj,Herbário do Museu Nacional,https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_herbarior,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_herbario,Not registered,Occurrence,Specimen,0,0,2561,2017-07-28 00:00:00 +0000 UTC,2014-11-22 00:00:00 +0000 UTC,,Public,--,
mnrj,"Coleção Ictiológica (MNRJ), Museu Nacional (MN), Universidade Federal do Rio de Janeiro(UFRJ)",https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_ictiologia,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_ictiologia,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,31173,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Mollusca Collection - Museu Nacional/UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_mollusca,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,25066,2017-10-17 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Aves do Museu Nacional / UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_ornitologia,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,32060,2017-09-25 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Répteis do Museu Nacional (MNRJ),https://ipt.sibbr.gov.br/mnrj/resource?r=mnrj_reptilia,http://ipt.sibbr.gov.br/mnrj/logo.do?r=mnrj_reptilia,Not registered,Occurrence,Specimen,0,0,14182,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Myriapoda_do_Museu_Nacional_(MNRJ_MYRI),https://ipt.sibbr.gov.br/mnrj/resource?r=myriapoda_do_museu_nacional,,Not registered,Occurrence,Specimen,0,0,972,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Nematoda do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=nematoda_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,128,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Nematomorpha do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=nematomorpha_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,46,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Nemertea do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=nemertea_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,31,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Platyhelminthes do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=platyhelminthes_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,245,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Porifera do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=porifera_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,20027,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,R-Criptogamos - Herbário do Museu Nacional - Criptogamos,https://ipt.sibbr.gov.br/mnrj/resource?r=r_criptogamos,http://ipt1.cria.org.br/ipt/logo.do?r=r-criptogamos,Not registered,Occurrence,--,0,0,10571,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,R - Herbário do Museu Nacional,https://ipt.sibbr.gov.br/mnrj/resource?r=r_herbario,http://ipt1.cria.org.br/ipt/logo.do?r=r_herbario,Not registered,Occurrence,--,0,0,35923,2017-07-28 00:00:00 +0000 UTC,2017-02-23 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,R-Tipos - Herbário do Museu Nacional - Tipos,https://ipt.sibbr.gov.br/mnrj/resource?r=r_tipos,http://ipt1.cria.org.br/ipt/logo.do?r=r_tipos,Not registered,Occurrence,--,0,0,6576,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Sipuncula do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=sipuncula_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,67,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
mnrj,Coleção de Tardigrada do Museu Nacional - UFRJ,https://ipt.sibbr.gov.br/mnrj/resource?r=tardigrada_mn_ufrj,,Museu Nacional / UFRJ,Occurrence,Specimen,0,0,6,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,2017-11-29 17:00:13 +0000 UTC,Public,--,
